ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Is_Years_in_current_job,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
88,Home Mortgage,0.29463909313151404,10+ years,-0.11095342154390785,1.7218105591705608,2.4280790029121624,-1.415838680423983,-0.3409788778582933,-0.6405032964304579,0.0,debt consolidation,Long Term,2.3930992669290165,2.7115758524014244,17991.0,-0.4960726164101466,0,1,1.1640135221007732,1,other,0,1,0,0
89,Home Mortgage,-0.3769167430698788,10+ years,-0.11095342154390785,0.5393999530413827,0.30696258153881106,0.17481448525850418,-0.3409788778582933,1.7191156715331692,0.0,debt consolidation,Short Term,-0.8994605601081103,-0.3136135263906924,12648.0,-0.4572872786822931,0,0,1.1640135221007732,1,other,0,1,0,0
90,Rent,0.15177034425479438,10+ years,-0.11095342154390785,-1.1159748955394666,-0.787264143772838,-1.035761212454566,1.6647792271904904,-0.6032794778348083,1.0,other,Short Term,-0.5070402632186518,-0.7283481601233663,14237.0,-0.7675699805051213,0,0,1.1640135221007732,0,other,0,1,0,0
91,Rent,-1.2638281779665037,10+ years,-0.11095342154390785,-1.1159748955394666,-0.11389385127336181,-1.4184330849683504,-0.3409788778582933,1.7173535209471262,0.0,debt consolidation,Short Term,-0.5619068524845543,-1.3058495459610524,9021.0,-0.4524391114663114,0,0,1.1640135221007732,0,other,0,1,0,0
92,Home Mortgage,0.8324731483055138,10+ years,-0.11095342154390785,0.30291783181554705,-0.787264143772838,-0.3065929609409269,-0.3409788778582933,1.7806033088273117,0.0,debt consolidation,Short Term,0.005838162779279487,0.3249675736094134,25863.0,-0.8645333248247551,0,0,1.1640135221007732,1,other,0,1,0,0
93,Home Mortgage,-0.5223497046909703,10+ years,-0.11095342154390785,1.7218105591705608,0.05444872185150733,-1.4140677990014374,-0.3409788778582933,-0.6195189928921786,0.0,debt consolidation,Short Term,0.183420765485585,-1.296818138636018,0.0,1.6700873951598798,0,0,1.1640135221007732,1,other,0,1,0,0
94,Rent,-0.3615697384356531,3 years,-0.11095342154390785,-1.3524570167653023,-1.9319936410219483,-0.6965126476209469,-0.3409788778582933,-0.6159467770306328,0.0,business loan,Short Term,0.3185551427516039,-0.5982022498362214,15215.0,0.025667401309382762,1,0,-0.6629135305237588,0,business loan,1,0,0,0
95,Home Mortgage,-0.8519849937547759,9 years,-0.11095342154390785,-0.6430106530877954,0.49213941197616734,0.4812571543923206,-0.3409788778582933,-0.6098361338819537,0.0,debt consolidation,Short Term,-0.3873723936263544,0.179748584689185,13565.0,-0.442742777034348,0,0,0.9030239431544116,1,other,0,1,0,0
96,Rent,-0.9491954470488739,5 years,-0.11095342154390785,0.5393999530413827,-1.0397780034601418,-0.3100261360723016,-0.3409788778582933,-0.6164099694077149,0.0,debt consolidation,Short Term,-0.33307027544343454,0.3316042276344277,11553.0,0.03848031925701492,1,0,-0.14093437263103534,0,other,0,1,0,0
97,Rent,-0.7820623566806354,6 years,-0.11095342154390785,-1.1159748955394666,-0.46741325483558666,-0.18338012011492355,-0.3409788778582933,-0.6147336402585948,0.0,business loan,Short Term,-1.3137761845426432,-1.299325377597479,483.0,-0.38941293765854945,0,0,0.12005520631532639,0,business loan,1,0,0,0
98,Rent,0.026774540924666787,Unknown,-0.11095342154390785,1.4853284379447251,0.5089736692886545,0.35581910746264844,1.6647792271904904,-0.6136695292005167,1.0,debt consolidation,Short Term,-0.40690309309755013,-0.23228639316890687,16251.0,-0.583339626297817,1,0,-1.7068718463092056,0,other,0,1,0,0
99,Rent,-0.8363624105631375,1 year,-0.11095342154390785,-0.4065285318619598,-1.4606344362723147,-1.2411159471645716,-0.3409788778582933,-0.6157566728013326,0.0,wedding,Short Term,-1.2449168628934217,-1.222722642156212,7879.0,2.1309074575284264,1,0,-1.1848926884164823,0,other,0,1,0,0
100,Own Home,-1.7961893611637099,1 year,-0.11095342154390785,-0.4065285318619598,-0.43374474021061293,0.4432379186782081,-0.3409788778582933,0.7212300753951715,0.0,educational expenses,Short Term,-1.3138506614015646,0.024855828885037446,4326.0,-0.47183178033023815,0,0,-1.1848926884164823,0,other,0,1,0,0
101,Rent,-0.5409115432136623,10+ years,-0.11095342154390785,-0.17004641063612416,-0.21489939514828293,0.8828114901286659,-0.3409788778582933,-0.6175029245190797,0.0,other,Long Term,0.29834707798082916,0.5914461055629542,16645.0,-1.039067344600096,0,1,1.1640135221007732,0,other,0,1,0,0
102,Home Mortgage,-1.0477836862951717,9 years,-0.11095342154390785,-0.879492774313631,-1.5279714655222623,0.24722904960361142,-0.3409788778582933,-0.6146246446991311,0.0,debt consolidation,Short Term,0.12290946538985725,-0.06220807307023504,6555.0,-0.4912244491941649,0,0,0.9030239431544116,1,other,0,1,0,0
103,Rent,0.5675172553310883,10+ years,-0.11095342154390785,-0.879492774313631,0.20595703766388992,0.2966286251050586,-0.3409788778582933,-0.6174185505120595,0.0,debt consolidation,Long Term,0.6697690505833372,1.2520743952054805,19511.0,-0.5203134524900551,0,1,1.1640135221007732,0,other,0,1,0,0
104,Rent,-0.06840750527313705,3 years,-0.11095342154390785,-0.17004641063612416,2.310239201724754,0.08644201428422932,-0.3409788778582933,-0.6251697151562058,0.0,debt consolidation,Short Term,-1.3141278909306642,0.6644492998381115,12148.0,-0.4088056065224762,0,0,-0.6629135305237588,0,other,0,1,0,0
105,Rent,-0.9052563324911465,1 year,-0.11095342154390785,1.2488463167188895,0.003945949914047066,1.929866327880704,-0.3409788778582933,1.685076842370733,0.0,home improvements,Short Term,0.3507299944816084,-0.014401666957843817,5996.0,2.2231021003297067,0,0,-1.1848926884164823,0,other,0,1,0,0
106,Home Mortgage,2.469818665166971,10+ years,-0.11095342154390785,-0.17004641063612416,0.8119903009134185,0.11740416778384936,-0.3409788778582933,1.6070110800838533,0.0,debt consolidation,Short Term,0.8307562034499562,0.9630987309637555,0.0,-0.4912244491941649,0,0,1.1640135221007732,1,other,0,1,0,0
107,Rent,-0.3361530199975327,3 years,-0.11095342154390785,0.7758820742672183,-0.9556067168977072,-0.5493311581925682,-0.3409788778582933,1.8601969150885929,0.0,debt consolidation,Short Term,-0.9506016402263279,-0.3754806401831987,14324.0,2.217293931914331,0,0,-0.6629135305237588,0,other,0,1,0,0
108,Rent,0.32533310239996543,Unknown,-0.11095342154390785,-0.879492774313631,1.0645041606007222,-0.40259470998492336,-0.3409788778582933,0.6674895028042904,0.0,buy house,Short Term,-1.3139166985374322,-1.241170290632523,9755.0,-0.42335010817042124,0,0,-1.7068718463092056,0,other,0,1,0,0
109,Home Mortgage,-0.5223497046909703,3 years,-0.11095342154390785,0.06643571058971146,-0.14756236589833552,0.07906704548349847,-0.3409788778582933,-0.6191284030757476,0.0,debt consolidation,Short Term,0.6053064529067317,0.8428515588834115,26188.0,-0.4378946098183663,0,0,-0.6629135305237588,1,other,0,1,0,0
110,Rent,-0.19589097768362543,3 years,-0.11095342154390785,0.7758820742672183,-0.5010817694605606,0.32403044883880855,-0.3409788778582933,-0.5983359479262645,0.0,debt consolidation,Long Term,-1.3136773927075904,-0.026437632732022313,12258.0,-0.47183178033023815,0,1,-0.6629135305237588,0,other,0,1,0,0
111,Home Mortgage,-0.2183460166074587,2 years,-0.11095342154390785,-0.4065285318619598,-0.6357558279604558,-0.6675213909560049,-0.3409788778582933,-0.6168693140905432,0.0,debt consolidation,Short Term,-0.6358525643552664,-0.35590813509247854,13511.0,2.00994832548158,0,0,-0.9239031094701204,1,other,0,1,0,0
112,Home Mortgage,0.6080088535929606,10+ years,-0.11095342154390785,0.7758820742672183,0.07128297916399448,-0.5993029295492445,3.6705373322392743,1.382100868266285,2.0,debt consolidation,Short Term,-0.16282579681590198,-0.15377140148314436,15306.0,-0.442742777034348,0,0,1.1640135221007732,1,other,0,1,0,0
113,Home Mortgage,-0.6564159322064134,10+ years,-0.11095342154390785,0.5393999530413827,-0.4000762255856392,-0.4669349550395753,-0.3409788778582933,1.8153464103230228,0.0,debt consolidation,Short Term,-0.2718816100481278,-1.1190108623076833,9706.0,-0.4524391114663114,0,0,1.1640135221007732,1,other,0,1,0,0
114,Rent,-0.39926749296112024,< 1 year,-0.11095342154390785,0.06643571058971146,-1.612142752084697,-1.0109024814107233,-0.3409788778582933,-0.6161387000550083,0.0,buy house,Long Term,0.5350862501837044,-0.7419589251577178,10478.0,-1.0051301740882241,1,1,-1.445882267362844,0,other,0,1,0,0
115,Home Mortgage,1.6362198922540776,3 years,-0.11095342154390785,1.9582926803963965,-0.2654021670857438,1.5714809905555331,-0.3409788778582933,-0.6235830355859199,0.0,debt consolidation,Short Term,1.8942197237890521,1.3920065580379855,0.0,-0.46213544589827477,0,0,-0.6629135305237588,1,other,0,1,0,0
116,Home Mortgage,-0.3803229361183728,Unknown,-0.11095342154390785,-0.17004641063612416,1.0476699032882355,-0.9908756264777041,-0.3409788778582933,1.6903227804415677,0.0,debt consolidation,Short Term,-0.2626242842872142,-0.7407215828818676,13780.0,-0.0026121519349790534,1,0,-1.7068718463092056,1,other,0,1,0,0
117,Home Mortgage,0.24431163404421524,5 years,-0.11095342154390785,-0.17004641063612416,-0.9051039449602466,-0.4778066762889285,-0.3409788778582933,-0.6170839566710997,0.0,debt consolidation,Long Term,-0.2673658413842675,-0.30731432935000086,15076.0,-0.5203134524900551,0,1,-0.14093437263103534,1,other,0,1,0,0
118,Home Mortgage,0.823517539616215,10+ years,-0.11095342154390785,-0.4065285318619598,-0.09705959396087466,-0.3408611349374263,-0.3409788778582933,-0.6189188511700909,0.0,debt consolidation,Short Term,0.949408025092885,0.3833476318972512,24974.0,-0.5203134524900551,0,0,1.1640135221007732,1,other,0,1,0,0
119,Rent,-1.3342483488567165,3 years,-0.11095342154390785,0.30291783181554705,-1.9488278983344351,-0.583917218775306,-0.3409788778582933,-0.6162994763930502,0.0,other,Short Term,-0.8523836717873667,-0.8185616605989846,11611.0,-0.7966589838010114,0,0,-0.6629135305237588,0,other,0,1,0,0
120,Home Mortgage,0.27504010074349017,5 years,-0.11095342154390785,-0.6430106530877954,-1.8814908690844874,-0.24721174663159404,-0.3409788778582933,-0.6385865987711764,0.0,debt consolidation,Short Term,-0.47768776690356,-0.36715670123657057,21091.0,2.038688099890415,0,0,-0.14093437263103534,1,other,0,1,0,0
121,Rent,-1.6586786687677673,2 years,-0.11095342154390785,-0.17004641063612416,-1.3091261204599323,-0.6904728024824173,-0.3409788778582933,0.8847986308234267,0.0,debt consolidation,Short Term,-1.313521675981462,-1.058606062113909,7600.0,-0.4136537737384579,0,0,-0.9239031094701204,0,other,0,1,0,0
122,Rent,-0.02305538434655983,< 1 year,-0.11095342154390785,-0.17004641063612416,-0.14756236589833552,-0.35929855693925344,-0.3409788778582933,1.701118818198766,0.0,debt consolidation,Short Term,0.2558988525405425,0.46130019527580907,25361.0,-0.6027322951617438,0,0,-1.445882267362844,0,other,0,1,0,0
123,Rent,-1.478494883685636,6 years,-0.11095342154390785,-0.4065285318619598,-1.2249548338974978,-0.4642647077151727,-0.3409788778582933,1.7730440440986288,0.0,debt consolidation,Short Term,-0.5087336764675995,-0.5681685782314956,6968.0,-0.6657584689695057,1,0,0.12005520631532639,0,other,0,1,0,0
124,Home Mortgage,2.3169609681368026,10+ years,-0.11095342154390785,0.06643571058971146,0.6941504997260102,1.6063849377245094,-0.3409788778582933,-0.6180230642769874,0.0,debt consolidation,Long Term,2.4315961947884257,-1.2976860129194323,25376.0,-0.7384809772092311,0,1,1.1640135221007732,1,other,0,1,0,0
125,Home Mortgage,-0.4523887957848242,6 years,-0.11095342154390785,-0.17004641063612416,-0.46741325483558666,-0.3195627336594536,1.6647792271904904,-0.6035209529325052,1.0,debt consolidation,Short Term,-1.3144512289294468,-0.47761762077155456,12218.0,-0.5106171180580917,0,0,0.12005520631532639,1,other,0,1,0,0
126,Home Mortgage,2.2265246291076872,2 years,-0.11095342154390785,0.7758820742672183,0.02078020722653362,2.822809748624366,-0.3409788778582933,-0.6207445992267338,0.0,debt consolidation,Short Term,1.9152180480760026,-1.2987089167791015,42987.0,-0.5978841279457621,0,0,-0.9239031094701204,1,other,0,1,0,0
127,Home Mortgage,1.419639594934668,4 years,-0.11095342154390785,-0.4065285318619598,0.49213941197616734,1.0321546083434656,-0.3409788778582933,-0.6173066192762265,0.0,debt consolidation,Short Term,1.3850668069388057,-0.20022797965824451,12214.0,-0.4039574393064945,0,0,-0.4019239515773971,1,other,0,1,0,0
128,Home Mortgage,0.027922695884833298,10+ years,-0.11095342154390785,1.012364195493054,-0.7367613718353775,0.5958234800726395,-0.3409788778582933,1.7973750979185492,0.0,debt consolidation,Long Term,-0.2774134266613566,-0.3329610601585307,12841.0,-0.48152811476220153,0,1,1.1640135221007732,1,other,0,1,0,0
129,Home Mortgage,-0.07610014350625269,3 years,-0.11095342154390785,1.012364195493054,0.8119903009134185,2.6046123958303293,-0.3409788778582933,-0.618730314116819,0.0,debt consolidation,Short Term,1.1421184528231225,2.6017898468350857,22629.0,-0.4475909442503297,0,0,-0.6629135305237588,1,other,0,1,0,0
130,Have Mortgage,0.4521777898882105,10+ years,-0.11095342154390785,-0.6430106530877954,2.6974271199119535,0.4651720931286576,-0.3409788778582933,1.4269794684422934,0.0,take a trip,Short Term,-0.8580283826171922,1.0702975663169527,15390.0,1.6534488016635336,0,0,1.1640135221007732,0,other,0,1,0,0
131,Rent,-0.9574621627620729,< 1 year,-0.11095342154390785,0.30291783181554705,-0.5515845413980213,0.07474378791065625,-0.3409788778582933,-0.6163448310797432,0.0,debt consolidation,Short Term,-0.7305708120797357,0.5857093368294671,10862.0,-0.442742777034348,0,0,-1.445882267362844,0,other,0,1,0,0
132,Home Mortgage,0.7359898598195213,10+ years,-0.11095342154390785,-0.6430106530877954,0.07128297916399448,1.2085180863885292,-0.3409788778582933,-0.6152947106827901,0.0,business loan,Long Term,0.8154025899928312,0.8971821333593761,6509.0,-0.46698361311425646,1,1,1.1640135221007732,1,business loan,1,0,0,0
133,Home Mortgage,1.3095315342546996,10+ years,-0.11095342154390785,1.4853284379447251,0.6941504997260102,-1.416769878980084,-0.3409788778582933,1.7617774124189074,0.0,debt consolidation,Short Term,0.26131777493717484,-1.297020117642404,16441.0,-0.6706066361854874,0,0,1.1640135221007732,1,other,0,1,0,0
134,Home Mortgage,-1.3384965222093326,10+ years,-0.11095342154390785,0.7758820742672183,0.2564598096013508,-0.407426586095747,1.6647792271904904,1.5823042564804164,1.0,debt consolidation,Long Term,0.26312408240271895,-0.962430821581922,15001.0,-0.7918108165850297,1,1,1.1640135221007732,1,other,0,1,0,0
135,Rent,0.24908278896151598,9 years,-0.11095342154390785,0.06643571058971146,-0.5852530560229953,-0.5610293845661413,-0.3409788778582933,1.7748883294279918,0.0,take a trip,Short Term,-0.8448197592754009,-0.19685340981501692,19964.0,2.0484073316360933,0,0,0.9030239431544116,0,other,0,1,0,0
136,Rent,-0.01827140534586603,10+ years,-0.11095342154390785,-0.879492774313631,0.20595703766388992,-0.30513068264423027,-0.3409788778582933,1.634725885801183,0.0,other,Long Term,-1.009871103939494,-0.36040756155011533,17971.0,-0.5251616197060368,1,1,1.1640135221007732,0,other,0,1,0,0
137,Home Mortgage,-0.5223497046909703,10+ years,-0.11095342154390785,-1.1159748955394666,0.9129958447883402,1.2859552587962033,-0.3409788778582933,1.4150811148259683,0.0,debt consolidation,Short Term,-0.7074274976774518,2.612925927317737,23642.0,-0.5203134524900551,1,0,1.1640135221007732,1,other,0,1,0,0
138,Rent,0.913494616661264,3 years,-0.11095342154390785,-1.3524570167653023,-0.787264143772838,-0.1295937097233865,-0.3409788778582933,-0.6149532893892963,0.0,debt consolidation,Short Term,-0.6358525643552664,0.01900657449010958,7388.0,-0.4039574393064945,0,0,-0.6629135305237588,0,other,0,1,0,0
139,Home Mortgage,0.13145163058176548,4 years,-0.11095342154390785,-0.17004641063612416,-0.3495734536481784,-0.813812797942916,-0.3409788778582933,1.7635210666477639,0.0,debt consolidation,Short Term,0.3185551427516039,-0.6939275477224447,18460.0,2.0105910109527816,0,0,-0.4019239515773971,1,other,0,1,0,0
140,Rent,-0.5234595878191313,10+ years,-0.11095342154390785,0.30291783181554705,0.6099792131635756,-0.8506876419465702,-0.3409788778582933,-0.6155862268597982,0.0,debt consolidation,Short Term,-0.7546172802147917,-0.7834661342294175,10497.0,-0.5154652852740734,1,0,1.1640135221007732,0,other,0,1,0,0
141,Home Mortgage,0.9293095130343103,10+ years,-0.11095342154390785,-0.6430106530877954,0.27329406691383734,-0.38072411285172153,-0.3409788778582933,1.656464873350037,0.0,debt consolidation,Short Term,0.27226851394703605,-0.46321945610711673,26793.0,1.844933063680878,0,0,1.1640135221007732,1,other,0,1,0,0
142,Rent,-1.2543750354611327,8 years,-0.11095342154390785,0.06643571058971146,1.6368689092252775,-0.7375200172457003,3.6705373322392743,-0.591566235759072,2.0,debt consolidation,Short Term,-0.8169348877760636,-0.679416897396566,11566.0,-0.4863762819781832,0,0,0.6420343642080498,0,other,0,1,0,0
143,Own Home,-0.2711943937642472,10+ years,-0.11095342154390785,-1.1159748955394666,0.4753051546636802,-0.6977206166486528,-0.3409788778582933,-0.6166514553721678,0.0,debt consolidation,Short Term,0.28547713728882734,-0.40427696951207437,10321.0,1.8223712654412656,1,0,1.1640135221007732,0,other,0,1,0,0
144,Rent,0.7953434633384832,Unknown,-0.11095342154390785,1.2488463167188895,0.5258079266011411,0.35079649940008173,-0.3409788778582933,-0.6021693432448276,0.0,debt consolidation,Long Term,0.7052178345946404,0.9323901453903842,25810.0,2.0737035571496762,1,1,-1.7068718463092056,0,other,0,1,0,0
145,Home Mortgage,0.6157397636580819,4 years,-0.11095342154390785,0.7758820742672183,-0.31590493902320466,0.13984696077228032,-0.3409788778582933,-0.6179355658739282,0.0,debt consolidation,Short Term,0.2545441219413844,0.5992076162023776,17391.0,-0.4039574393064945,0,0,-0.4019239515773971,1,other,0,1,0,0
146,Home Mortgage,-1.0638961275695085,Unknown,-0.11095342154390785,0.06643571058971146,0.4248023827262199,-0.22057285070481622,1.6647792271904904,0.5505704551923243,1.0,debt consolidation,Short Term,-1.3144876686193343,-0.3797550953179537,3912.0,-0.4524391114663114,0,0,-1.7068718463092056,1,other,0,1,0,0
147,Rent,0.7009711335344426,1 year,-0.11095342154390785,-1.1159748955394666,-1.3259603777724196,-0.12101077189494971,-0.3409788778582933,-0.6079194362226721,0.0,other,Short Term,-1.3137800461984723,-0.7480331508755275,11524.0,-0.4039574393064945,0,0,-1.1848926884164823,0,other,0,1,0,0
148,Home Mortgage,2.9166423038317717,10+ years,-0.11095342154390785,1.4853284379447251,-1.6458112667096707,2.5915790457945547,-0.3409788778582933,0.8234010588792392,0.0,debt consolidation,Short Term,-1.31380816220544,0.4323913802854925,19183.0,-0.4572872786822931,0,0,1.1640135221007732,1,other,0,1,0,0
